,price,bathrooms,sqft_living,grade,sqft_living15
734,347500.0,2.5,2156,9,1708
735,365000.0,2.25,2070,8,2390
736,588000.0,1.0,1910,8,1500
737,605000.0,1.75,1920,8,2360
738,1300000.0,3.25,3400,9,3090
739,233000.0,2.0,1400,7,2020
740,360000.0,2.5,2210,8,2210
741,459000.0,1.75,1170,6,1170
742,740000.0,2.0,2100,9,2290
743,305000.0,1.0,1160,7,1160
744,395000.0,1.0,1500,6,950
745,560000.0,2.5,2940,8,2510
746,650000.0,1.75,2010,7,2180
747,449950.0,2.5,2170,7,2010
748,517500.0,1.5,1430,7,2210
749,435000.0,1.5,1510,7,1450
750,329999.0,1.0,1150,6,1150
751,950000.0,1.75,2150,8,2510
752,447000.0,1.0,1370,7,1370
753,699800.0,2.5,2380,8,1870
754,850000.0,1.75,1370,7,1390
755,316500.0,1.75,1600,7,2140
756,942500.0,3.5,3750,9,3270
757,1310000.0,2.25,3950,10,3220
758,856600.0,2.25,2400,9,2580
759,405600.0,1.5,2830,8,1480
760,565000.0,2.5,2440,8,2560
761,400000.0,2.25,1190,8,1210
762,330000.0,2.0,1400,7,2230
763,374950.0,2.75,2730,7,2230
764,405300.0,2.75,2390,7,1920
765,560000.0,2.25,2060,8,2160
766,824000.0,2.25,2490,8,2360
767,260000.0,1.75,1100,7,1400
768,760000.0,2.5,2430,8,2180
769,405000.0,2.5,3170,10,2970
770,429900.0,2.5,2640,8,2240
771,341500.0,1.5,1130,7,1320
772,465250.0,2.0,1940,7,1940
773,450000.0,2.0,1100,7,1390
774,390000.0,1.0,1200,7,1370
775,420000.0,2.25,2000,8,2070
776,269950.0,2.5,1890,8,1910
777,493000.0,2.0,1910,7,1520
778,370000.0,2.5,2710,9,2520
779,2250000.0,4.25,4860,10,3150
780,305000.0,1.0,1250,7,1450
781,400000.0,1.75,1590,6,2030
782,320000.0,1.5,1240,8,1180
783,715000.0,1.0,2000,7,1260
784,650000.0,2.75,3610,8,2560
785,218000.0,1.75,1930,8,2370
786,500000.0,1.0,1280,7,1540
787,460000.0,2.0,2090,7,2380
788,232500.0,1.5,1940,7,1410
789,408200.0,2.5,1800,7,1800
790,522000.0,1.75,1730,7,1830
791,675000.0,2.5,2810,9,3100
792,1355000.0,3.5,3550,11,4100
793,249950.0,1.0,1330,6,1570
794,210000.0,1.0,750,6,1460
795,429950.0,1.0,1760,7,1180
796,737500.0,2.5,3200,9,2930
797,710000.0,2.0,1740,8,1850
798,470000.0,2.5,2100,8,2100
799,1100000.0,3.5,4270,12,3510
800,650000.0,2.0,1340,7,2030
801,1216000.0,2.5,3190,9,3160
802,422120.0,2.5,1630,8,1380
803,625000.0,2.5,2990,9,3150
804,385200.0,1.0,1550,6,1220
805,500000.0,2.25,1690,8,1800
806,308000.0,2.25,1960,8,1910
807,565000.0,2.75,2390,8,2140
808,581000.0,2.5,2600,7,2600
809,361000.0,2.0,1950,8,2330
810,345000.0,1.0,1250,7,1530
811,419000.0,2.25,1180,8,1310
812,347000.0,2.5,1680,7,2160
813,625000.0,2.25,2220,9,3000
814,2400000.0,4.25,4890,11,3470
815,379000.0,3.25,2660,8,1320
816,310000.0,1.5,1150,7,1150
817,250000.0,2.0,1130,6,1320
818,682000.0,2.75,2760,9,2870
819,246500.0,2.0,1430,7,1580
820,325000.0,1.0,1490,5,1580
821,310950.0,2.5,2030,8,2095
822,1100000.0,2.0,3010,9,2688
823,287500.0,1.0,1810,7,1810
824,431000.0,1.0,1810,7,1810
825,226000.0,1.0,970,6,1290
826,825000.0,1.75,2010,7,1600
827,175000.0,1.0,1300,6,1240
828,465750.0,1.5,1260,7,1800
829,659000.0,2.25,2610,8,2550
830,595000.0,1.75,1910,8,1630
831,350000.0,2.25,1780,8,1780
832,270000.0,2.25,1900,8,2120
833,662500.0,2.25,2450,7,1850
834,249900.0,1.75,1380,5,1490
835,324500.0,1.75,1920,7,1980
836,430000.0,1.75,1350,8,1350
837,419950.0,1.75,1350,8,1350
838,285000.0,1.75,2510,8,1790
839,332000.0,2.5,2470,8,2100
840,282000.0,1.75,1660,7,1340
841,320000.0,1.0,1340,7,1020
842,428750.0,1.0,1620,7,2440
843,330000.0,2.25,2300,8,1760
844,456500.0,3.5,2000,8,1440
845,352000.0,2.25,1640,8,1870
846,664000.0,2.0,1530,7,1860
847,628000.0,1.75,4000,9,2530
848,512000.0,1.75,1610,7,1780
849,254000.0,2.0,2070,7,1630
850,535800.0,2.5,1900,8,2030
851,287653.0,1.0,1050,7,1610
852,438000.0,2.5,1520,8,1270
853,450000.0,1.75,2390,7,1840
854,327000.0,2.75,2400,8,2400
855,370500.0,2.5,1790,7,1950
856,265000.0,2.5,1720,7,1570
857,450000.0,2.75,2980,8,1920
858,425000.0,1.0,1520,8,2640
859,166600.0,1.75,1150,7,1330
860,245000.0,0.75,380,5,1170
861,565000.0,1.0,910,7,1520
862,539900.0,1.75,1650,8,1930
863,910000.0,3.5,2480,10,1980
864,280000.0,2.5,2050,8,2050
865,275000.0,2.25,1420,7,1560
866,467000.0,2.5,3460,7,2490
867,457500.0,2.5,1500,8,1730
868,381156.0,1.0,1320,7,1270
869,289999.0,2.5,2180,8,2050
870,642450.0,1.75,1830,7,1950
871,469950.0,2.25,1620,7,1600
872,795000.0,2.0,2920,8,2920
873,785000.0,2.5,3300,10,2820
874,860000.0,2.25,3060,10,3060
875,1095000.0,0.0,3064,7,2360
876,147500.0,1.0,1530,7,1380
877,390000.0,2.0,1910,7,2040
878,229000.0,1.0,1020,7,1020
879,185000.0,1.0,1150,6,1120
880,414900.0,1.5,1260,7,1620
881,200000.0,2.0,1920,6,1120
882,225000.0,2.25,1800,8,2060
883,720000.0,1.75,2040,7,1610
884,930000.0,2.5,2200,8,2100
885,1270000.0,2.5,3200,7,4090
886,700000.0,3.25,2400,7,2100
887,466000.0,1.5,1140,7,1170
888,374000.0,1.5,1330,7,1460
889,480000.0,2.5,1940,8,2810
890,740000.0,2.5,3000,9,3000
891,1010000.0,1.0,1820,8,1820
892,395000.0,2.5,2910,8,2740
893,340000.0,1.0,1090,6,1200
894,209000.0,2.0,1230,7,1260
895,431650.0,2.5,1710,7,1530
896,980000.0,2.5,3160,9,3260
897,660000.0,2.5,2680,9,2670
898,730000.0,2.25,2190,8,2190
899,291500.0,1.75,1260,7,1640
900,905000.0,3.5,2970,9,3680
901,800000.0,2.5,2570,10,3420
902,839900.0,3.5,3810,9,3230
903,200000.0,1.5,1010,8,1360
904,300000.0,2.0,1480,7,1850
905,530000.0,1.75,1250,7,1180
906,314950.0,2.25,1654,7,1654
907,255000.0,1.75,1410,7,1630
908,550000.0,2.75,2160,7,2160
909,435000.0,1.0,1400,6,1470
910,234000.0,1.75,1420,7,1660
911,615000.0,2.25,2500,8,2500
912,205000.0,2.0,1410,7,1410
913,384000.0,1.75,2100,7,1730
914,324000.0,2.5,1750,8,2050
915,645000.0,1.75,2070,7,1800
916,570000.0,3.25,1570,8,1000
917,324000.0,2.5,1920,8,1920
918,270000.0,1.0,1000,6,1100
919,290000.0,1.5,2120,7,1730
920,250000.0,2.0,1440,7,1390
921,342000.0,1.75,1660,7,1520
922,255000.0,1.5,1340,7,1340
923,800000.0,2.25,2380,9,2750
924,451000.0,1.75,1560,7,1430
925,990000.0,2.5,2780,7,2860
926,288400.0,2.5,1860,7,1860
927,420000.0,1.5,2390,8,1690
928,359000.0,2.75,1370,8,1370
929,390000.0,3.0,2570,7,2260
930,300000.0,2.5,1320,7,1320
931,545000.0,2.5,2520,7,2030
932,288349.0,1.0,1250,6,1920
933,299900.0,2.25,1560,7,1660
934,891000.0,2.0,2330,7,2090
935,1200000.0,2.0,3660,9,2680
936,378000.0,2.5,2790,8,2820
937,299995.0,1.0,1060,6,1850
938,253000.0,2.5,2020,7,1710
939,350000.0,2.25,1580,7,1980
940,565000.0,3.0,2020,6,1290
941,315000.0,1.0,970,6,1490
942,570000.0,3.0,1490,7,1990
943,971000.0,3.5,4390,9,2010
944,915000.0,2.5,2750,9,1460
945,419000.0,1.5,2150,7,2150
946,260000.0,1.75,1810,7,1870
947,1321500.0,3.0,2230,9,2260
948,369950.0,1.0,2430,7,1660
949,1029900.0,2.5,3680,10,3600
950,435000.0,1.0,1410,6,1360
951,601000.0,1.75,1330,8,2600
952,460500.0,1.0,1490,7,1730
953,720000.0,2.5,2020,8,1920
954,851000.0,2.5,3130,10,2840
955,550000.0,3.0,2670,7,2300
956,700000.0,1.0,1980,7,1810
957,323000.0,1.75,2100,7,1930
958,345500.0,1.0,1350,6,2080
959,378000.0,1.5,2140,7,2140
960,650000.0,2.0,2208,8,1760
961,385000.0,2.0,1010,7,1650
962,425000.0,1.0,970,7,1670
963,210000.0,2.0,1520,6,1390
964,630000.0,2.5,2740,9,2740
965,335000.0,1.75,1570,7,1590
966,196500.0,1.0,1320,7,1320
967,582800.0,2.75,2550,8,2290
968,440000.0,1.75,1560,7,1540
969,752500.0,2.25,2360,8,2360
970,532500.0,1.75,1330,7,1500
971,265000.0,1.0,1070,7,1840
972,397500.0,1.25,1510,6,2560
973,524250.0,2.5,1710,8,2120
974,765000.0,2.75,2790,10,3080
975,648000.0,2.5,2620,9,2590
976,469500.0,2.5,2970,8,2100
977,237500.0,1.75,1050,7,1360
978,216000.0,1.0,1280,7,1420
979,427200.0,1.0,1030,7,1270
980,280000.0,2.25,1900,8,1730
981,718000.0,3.0,3070,9,2550
982,420000.0,2.75,1760,8,1870
983,379000.0,1.0,930,7,1050
984,326100.0,1.0,880,6,1370
985,535000.0,2.5,1360,7,1365
986,283000.0,2.75,2130,7,2130
987,260000.0,1.0,1480,6,1460
988,399000.0,1.0,1500,7,980
989,484950.0,2.25,1670,8,1850
990,640000.0,1.75,2060,8,2260
991,585000.0,2.5,2160,8,1520
992,645000.0,2.0,2780,8,2580
993,253000.0,2.0,1490,7,1590
994,178500.0,1.0,740,6,1170
995,291000.0,2.5,1860,7,1860
996,199950.0,2.75,1590,5,1310
997,553500.0,1.0,850,7,1300
998,189950.0,1.0,1030,8,1450
999,289000.0,2.0,1850,8,2250
1000,700000.0,2.0,1830,8,1650
1001,270000.0,2.0,1560,7,1610
1002,258000.0,1.75,1730,7,1840
1003,530000.0,2.5,1930,8,1930
1004,245000.0,2.25,1422,7,1677
1005,563000.0,2.0,1380,7,1350
1006,515000.0,2.5,2430,8,2500
1007,325000.0,2.5,2610,9,2610
1008,540000.0,2.25,2000,8,2220
1009,280300.0,1.0,920,6,1500
1010,460000.0,1.75,1750,7,1640
1011,475000.0,1.75,2020,7,2140
1012,900000.0,2.25,2460,9,2830
1013,538200.0,3.0,1780,8,1810
1014,429000.0,1.0,1080,7,2230
1015,164808.0,1.0,1250,7,1490
1016,520000.0,2.25,1870,7,1970
1017,475000.0,1.75,1700,8,1800
1018,283000.0,1.5,1480,6,1530
1019,321500.0,2.5,1930,8,1930
1020,840000.0,2.75,3130,10,3330
1021,287000.0,2.25,1370,7,1370
1022,375000.0,1.75,960,7,1650
1023,349500.0,1.75,1260,7,1330
1024,446450.0,1.5,1480,7,1140
1025,315000.0,2.5,1930,7,1930
1026,271310.0,1.0,870,6,1190
1027,315000.0,1.0,1300,7,1330
1028,245000.0,1.75,1490,7,1880
1029,543115.0,1.0,1380,8,1380
1030,900000.0,2.0,1190,7,1190
1031,2450000.0,4.25,4250,10,3640
1032,554000.0,2.0,1920,8,1670
1033,249900.0,1.75,2080,6,1690
1034,768000.0,2.5,3220,9,3460
1035,980000.0,3.0,3680,10,3140
1036,395000.0,2.5,2070,7,1950
1037,415000.0,1.75,1480,7,1360
1038,380000.0,2.5,2000,8,2430
1039,566000.0,2.5,1560,8,2170
1040,218500.0,1.0,1600,7,1502
1041,550000.0,2.5,1940,7,2200
1042,512031.0,1.75,1540,7,1420
1043,197500.0,1.0,820,6,1660
1044,470000.0,2.25,1780,7,1780
1045,590000.0,1.75,1560,7,2320
1046,465000.0,2.25,2210,8,2030
1047,499000.0,1.75,2040,7,1850
1048,515000.0,2.25,1920,8,2260
1049,716500.0,1.75,1930,9,2300
1050,410000.0,2.0,1700,6,1440
1051,850000.0,3.25,3450,8,1750
1052,1050000.0,3.25,3440,10,3440
1053,648000.0,2.5,2380,10,2730
1054,620000.0,2.25,2400,7,1250
1055,935000.0,4.5,5670,11,4100
1056,379000.0,1.0,1140,7,1140
1057,699000.0,1.75,1670,7,1460
1058,528000.0,2.25,1910,8,1860
1059,425000.0,1.75,1560,8,2200
1060,249500.0,1.75,1500,7,1220
1061,1035480.0,3.25,4475,9,3720
1062,790000.0,2.75,2840,9,2790
1063,399950.0,1.0,1020,7,1750
1064,275000.0,1.5,1410,7,1910
1065,550000.0,1.0,1520,8,1880
1066,140000.0,1.0,730,4,1790
1067,250000.0,1.0,1190,7,1760
1068,318000.0,2.25,1410,7,2050
1069,505000.0,1.0,1240,7,3050
1070,470500.0,2.5,2500,8,2090
1071,360000.0,1.0,1050,7,1380
1072,1242500.0,2.75,2680,9,2940
1073,986000.0,2.5,2380,9,2560
1074,515000.0,1.0,1060,7,1060
1075,320000.0,1.75,2300,8,1160
1076,310000.0,3.0,2010,7,1470
1077,356700.0,1.0,1090,7,990
1078,775000.0,1.75,2320,7,1840
1079,325000.0,1.0,1040,6,1140
1080,208000.0,2.75,1810,7,1740
1081,825000.0,1.0,1150,6,2440
1082,515000.0,2.5,2360,9,2390
1083,490000.0,1.5,1970,8,1940
1084,675000.0,3.0,2690,8,2820
1085,360000.0,2.5,2080,7,1340
1086,550000.0,2.5,2080,7,1340
1087,225000.0,1.5,1370,7,1400
1088,500000.0,2.75,3410,8,2260
1089,385000.0,2.0,1850,8,2110
1090,837700.0,2.75,3010,10,2890
1091,448000.0,2.25,1530,7,1560
1092,730000.0,1.75,2690,7,2600
1093,575000.0,1.5,2810,8,2240
1094,430000.0,1.75,1810,7,1460
1095,435000.0,2.5,1560,7,1600
1096,241000.0,1.0,1010,6,1200
1097,453500.0,1.75,1000,6,2120
1098,285000.0,1.5,990,7,1050
1099,151000.0,1.0,720,5,860
1100,1570000.0,4.5,6070,11,4750
1101,631000.0,2.0,2270,7,1320
1102,285000.0,2.5,1380,7,1580
1103,195000.0,1.0,1260,6,1140
1104,817500.0,2.5,2910,9,2720
1105,550000.0,2.0,1810,7,1490
1106,1127000.0,2.5,3160,9,3000
1107,609850.0,2.75,1910,9,1910
1108,200000.0,1.0,1230,6,1525
1109,367000.0,2.5,2960,9,2960
1110,285167.0,2.25,2200,8,2200
1111,275000.0,1.5,1270,7,1270
1112,350900.0,2.5,2540,9,2410
1113,660000.0,3.25,3030,8,2360
1114,525000.0,1.75,1520,7,1760
1115,262000.0,2.5,1560,7,1160
1116,690000.0,1.0,970,7,1500
1117,624000.0,3.75,3570,9,3160
1118,353000.0,1.0,1350,6,1130
1119,552500.0,3.5,3710,8,1720
1120,224500.0,1.0,1430,7,1550
1121,239000.0,1.0,940,6,1100
1122,975000.0,4.5,4300,10,3950
1123,1200000.0,1.75,3990,11,5790
1124,505000.0,1.0,1380,7,1690
1125,302000.0,1.75,2020,7,1650
1126,170000.0,1.0,1480,6,760
1127,195000.0,1.0,1190,5,1730
1128,272000.0,1.5,2550,7,1380
1129,369000.0,1.5,2550,7,1380
1130,332500.0,1.5,1500,7,1500
1131,515000.0,2.5,3000,8,2040
1132,269000.0,1.0,1690,7,1820
1133,1278000.0,4.0,4390,11,3090
1134,303000.0,2.5,1560,7,1660
1135,420000.0,3.0,2940,8,1850
1136,400000.0,1.0,1130,7,1800
1137,225000.0,1.0,1020,6,1420
1138,219000.0,2.0,1310,6,1310
1139,605000.0,2.5,2570,9,2490
1140,625000.0,2.0,2020,8,1250
1141,380000.0,2.0,1680,5,1380
1142,620000.0,2.0,1770,7,1710
1143,687500.0,2.75,3190,10,2850
1144,225500.0,2.0,1440,6,1530
1145,252500.0,2.0,1150,7,1980
1146,510000.0,2.5,1860,8,1840
1147,510000.0,2.5,2430,8,2260
1148,725000.0,2.5,1940,7,1440
1149,75000.0,0.0,670,3,1160
1150,492000.0,1.0,880,7,1370
1151,425000.0,2.5,1930,7,1470
1152,1955000.0,2.75,3120,8,2630
1153,298900.0,2.5,1830,8,1860
1154,699000.0,2.5,3230,10,2990
1155,310000.0,1.0,700,6,1560
1156,350000.0,1.75,1010,7,1500
1157,790000.0,1.75,2460,7,2300
1158,305000.0,2.5,2230,8,2230
1159,315000.0,2.5,1570,7,1610
1160,267500.0,3.5,2390,7,1140
1161,1750000.0,3.25,3460,10,3030
1162,435000.0,3.5,2400,8,1940
1163,482500.0,4.5,2940,8,2010
1164,5110800.0,5.25,8010,12,3430
1165,439995.0,1.75,1570,7,1860
1166,460000.0,3.0,1520,7,2080
1167,194000.0,1.0,1070,7,1190
1168,290000.0,0.75,440,5,880
1169,274700.0,2.0,2440,7,1370
1170,900000.0,2.5,2660,8,1510
1171,1150000.0,4.0,4460,11,3470
1172,605000.0,2.5,2010,9,2350
1173,359000.0,2.5,1450,7,1970
1174,850000.0,1.75,1400,7,1810
1175,505000.0,2.0,1500,8,1550
1176,565000.0,2.5,2500,9,2790
1177,585000.0,1.75,1280,7,1550
1178,328000.0,3.25,3380,7,1920
1179,749950.0,2.75,2910,9,2420
1180,826000.0,2.5,3060,9,3240
1181,535000.0,1.0,1330,7,1710
1182,925000.0,2.5,3300,10,2880
1183,875000.0,3.5,3250,10,1650
1184,902000.0,2.25,2530,9,3030
1185,423000.0,1.0,1830,7,1840
1186,235000.0,1.0,1170,6,2080
1187,545000.0,2.0,2930,8,2234
1188,343000.0,1.0,1230,7,1270
1189,334950.0,2.5,1620,8,1900
1190,405000.0,1.75,1760,7,1790
1191,220000.0,1.0,1440,7,1440
1192,173000.0,1.0,1740,6,960
1193,655000.0,1.0,1270,7,1710
1194,406000.0,1.0,880,6,890
1195,632000.0,2.5,2560,7,2360
1196,357000.0,2.75,1540,7,1630
1197,361000.0,1.75,1150,7,1200
1198,277000.0,1.0,770,6,1160
1199,630000.0,3.75,4610,10,3050
1200,254000.0,2.5,1850,8,2210
1201,472800.0,2.25,1840,8,2110
1202,263000.0,1.75,1490,6,2180
1203,510000.0,1.75,1490,6,2180
1204,179950.0,1.0,960,7,1250
1205,525000.0,2.25,1580,8,2020
1206,479000.0,2.5,1260,8,1340
1207,651000.0,2.0,1940,7,1730
1208,949000.0,1.75,2490,8,3210
1209,392400.0,2.5,2520,7,1830
1210,585000.0,1.75,1760,7,1680
1211,460000.0,2.5,4190,7,2480
1212,470000.0,1.0,1170,7,1240
1213,245000.0,2.5,1600,7,1520
1214,500000.0,2.0,2760,8,2490
1215,455000.0,2.5,2090,8,2090
1216,485500.0,2.5,2320,7,2620
1217,1875000.0,3.25,4110,9,3890
1218,100000.0,1.0,770,7,1480
1219,307000.0,1.75,1410,7,1550
1220,475000.0,3.5,3660,10,2780
1221,330000.0,2.5,2180,7,2070
1222,130000.0,1.0,1110,7,1440
1223,320000.0,2.5,2280,8,2370
1224,735000.0,2.5,2820,9,1390
1225,365000.0,2.5,1570,7,1340
1226,234000.0,1.5,1200,7,1350
1227,211000.0,2.0,1710,7,1710
1228,680000.0,3.5,3000,8,1720
1229,457000.0,3.0,2800,8,2800
1230,349000.0,2.25,1640,7,1640
1231,360000.0,2.75,2030,7,1910
1232,350000.0,2.5,2530,8,2330
1233,208000.0,1.0,990,6,1010
1234,250275.0,1.0,790,6,1930
1235,435000.0,1.0,790,6,1930
1236,270000.0,1.75,1800,6,1440
1237,438000.0,1.75,1650,7,2830
1238,659000.0,2.0,1980,8,2300
1239,645000.0,2.75,2340,7,2020
1240,685100.0,2.5,2790,9,2450
1241,350000.0,3.0,2800,7,2150
1242,375000.0,1.0,1840,6,2550
1243,170000.0,1.5,1350,7,2220
1244,880000.0,2.5,3030,9,1080
1245,410500.0,2.5,1980,8,1400
1246,780000.0,2.5,3690,10,3600
1247,1225000.0,4.5,3732,10,2950
1248,449000.0,1.75,1510,8,1510
1249,546000.0,1.75,2000,7,1750
1250,317000.0,2.0,1760,7,1680
1251,276900.0,1.0,1270,7,1780
1252,399000.0,2.0,2620,8,1360
1253,495000.0,2.75,2630,8,2440
1254,258000.0,1.75,2270,8,2090
1255,600000.0,2.5,2410,7,2460
1256,265000.0,2.75,1120,8,1120
1257,321000.0,2.75,3030,7,1790
1258,682000.0,2.25,2120,7,1960
1259,295700.0,2.5,1720,8,2360
1260,609000.0,2.5,2150,9,2450
1261,995000.0,4.5,4380,9,2460
1262,530000.0,2.25,2010,8,2190
1263,614000.0,2.5,3150,8,1550
1264,390000.0,2.5,2500,8,2670
1265,467000.0,2.5,1690,7,2120
1266,484000.0,2.5,3300,8,2060
1267,340000.0,2.5,1240,8,1410
1268,302495.0,2.5,2200,8,2250
1269,532500.0,1.75,1620,7,1400
1270,441500.0,2.5,2420,8,2420
1271,470000.0,2.5,2680,7,1920
1272,2300000.0,3.25,4250,9,2830
1273,590000.0,2.5,2400,9,2800
1274,320000.0,1.75,2300,8,2030
1275,363000.0,2.0,920,8,1150
1276,747500.0,2.25,2350,9,2880
1277,750000.0,2.5,2630,8,2305
1278,831000.0,3.0,2170,9,1670
1279,403000.0,2.5,1700,7,1970
1280,445000.0,2.5,2470,7,2470
1281,345000.0,1.0,1250,7,1410
1282,2260000.0,3.5,3110,10,3110
1283,371025.0,2.0,1530,7,2040
1284,355000.0,1.0,960,6,1350
1285,270000.0,1.0,1240,7,2060
1286,425000.0,2.75,2440,7,2280
1287,364808.0,1.75,2320,8,1990
1288,320000.0,2.25,1580,8,1710
1289,325000.0,2.5,2963,9,2665
1290,350000.0,2.25,2470,8,1970
1291,170000.0,1.5,1370,6,1650
1292,255000.0,1.0,960,6,1860
1293,550000.0,1.0,1130,7,2190
1294,835000.0,4.25,4930,12,3620
1295,420000.0,1.0,1150,6,1220
1296,925000.0,2.5,2190,8,1880
1297,389250.0,1.5,1490,7,1320
1298,748000.0,2.5,2600,8,1860
1299,284000.0,1.75,1530,7,1680
1300,588000.0,2.0,1680,7,1680
1301,372500.0,1.75,1680,7,1290
1302,285000.0,3.0,1900,7,1690
1303,360000.0,1.0,1570,7,1570
1304,275000.0,1.0,1370,7,1460
1305,428000.0,2.0,1350,8,1660
1306,847000.0,2.5,3010,8,2560
1307,316000.0,1.0,1010,6,1380
1308,375000.0,2.5,2050,8,2050
1309,533000.0,1.0,1670,7,1560
1310,556000.0,2.5,3840,11,3270
1311,225000.0,2.0,2220,7,1300
1312,537250.0,2.5,2590,8,2710
1313,255000.0,1.0,1180,7,1460
1314,530000.0,2.5,2950,7,2120
1315,5300000.0,6.0,7390,12,4320
1316,595000.0,2.75,2150,9,2650
1317,548000.0,2.0,2100,7,1280
1318,234975.0,1.75,1650,7,1280
1319,600000.0,1.75,1620,9,1750
1320,432000.0,1.0,1750,7,1550
1321,455000.0,1.5,1380,7,1420
1322,279950.0,1.75,1510,7,2080
1323,267500.0,1.5,1600,7,1710
1324,620000.0,2.5,1840,8,1890
1325,110000.0,1.0,830,6,980
1326,625000.0,3.5,1810,8,1480
1327,389000.0,1.0,910,7,1260
1328,1200000.0,2.0,2120,9,2090
1329,788500.0,2.25,2510,8,2510
1330,567000.0,2.25,2100,8,2100
1331,515000.0,2.25,2690,8,2690
1332,605000.0,2.5,2430,8,2430
1333,430000.0,3.75,2452,7,1180
1334,805000.0,1.75,1550,7,2360
1335,567500.0,2.5,2080,8,1530
1336,647500.0,1.75,1290,7,2020
1337,495000.0,1.75,1850,7,1500
1338,825000.0,2.5,3370,9,3370
1339,435000.0,2.25,2730,8,2390
1340,445950.0,1.75,1300,7,1520
1341,960000.0,2.75,3040,10,2860
1342,780000.0,3.0,2440,8,1770
1343,274500.0,2.25,1720,8,1930
1344,729953.0,3.0,3230,8,1509
1345,464950.0,1.5,1200,8,1230
1346,620000.0,1.75,2350,8,3050
1347,735000.0,3.5,3100,9,3080
1348,450000.0,2.25,2040,8,1890
1349,450000.0,1.0,2000,7,1140
1350,842500.0,2.5,2160,9,1720
1351,360000.0,2.0,1970,7,1890
1352,585000.0,2.5,2270,8,1277
1353,461000.0,2.25,1850,7,1780
1354,345000.0,1.0,1350,7,1470
1355,1075000.0,2.5,3280,10,1550
1356,643000.0,2.5,2270,8,2420
1357,690000.0,2.5,2820,9,2820
1358,282000.0,1.0,1200,7,1350
1359,549000.0,1.75,2000,8,2140
1360,815000.0,2.0,2310,9,2000
1361,2200000.0,4.25,4640,8,3140
1362,700000.0,2.25,2330,8,2050
1363,933399.0,2.5,3940,9,2720
1364,290000.0,1.0,1440,7,2200
1365,372000.0,1.75,1960,7,1500
1366,450000.0,1.75,1250,7,1500
1367,303700.0,2.5,1981,8,1981
1368,672000.0,2.5,2440,9,2820
1369,334000.0,1.5,1150,6,1480
1370,260000.0,1.0,1120,6,1270
1371,749950.0,1.75,1800,8,1680
1372,330000.0,2.25,2380,8,2030
1373,830000.0,3.0,2920,8,1620
1374,1131000.0,2.25,2790,8,2720
1375,320000.0,1.0,1560,6,1200
1376,260000.0,1.0,1550,7,1520
1377,225000.0,2.0,1700,6,1560
1378,279200.0,1.0,640,5,1270
1379,520000.0,3.5,2680,8,1530
1380,505000.0,2.5,1860,8,1850
1381,234000.0,1.75,1490,7,1490
1382,503000.0,2.5,2470,9,2790
1383,606000.0,2.25,2390,8,2240
1384,433500.0,1.0,1230,7,1570
1385,250000.0,1.5,2840,8,2210
1386,719000.0,2.5,2120,9,2290
1387,381000.0,2.0,1770,8,1900
1388,267000.0,2.5,2495,8,2434
1389,275000.0,0.75,1170,7,1130
1390,651000.0,2.5,2740,8,2260
1391,439000.0,1.0,1050,7,1850
1392,325000.0,1.0,1130,7,860
1393,490000.0,1.0,880,7,1340
1394,519900.0,2.5,2403,9,2380
1395,545000.0,2.75,3410,9,2580
1396,1062500.0,4.0,5320,11,4640
1397,542000.0,1.75,1900,7,1480
1398,465000.0,1.75,1810,7,2700
1399,408000.0,2.0,1200,8,1440
1400,292000.0,2.5,2060,8,2242
1401,253000.0,1.75,1250,7,1980
1402,280000.0,1.0,910,6,890
1403,658588.0,2.25,2560,10,3040
1404,635000.0,2.25,1920,8,2250
1405,439000.0,2.25,2240,8,2340
1406,300000.0,2.5,1260,8,1310
1407,345000.0,1.5,1360,8,1900
1408,283500.0,2.25,2100,8,2190
1409,425000.0,1.0,2110,7,1390
1410,685000.0,1.75,2210,8,2210
1411,750000.0,2.5,2360,8,2480
1412,245000.0,1.5,1280,6,1420
1413,585444.0,3.75,2740,7,1940
1414,706000.0,2.5,2740,9,2880
1415,445000.0,2.0,2630,7,1430
1416,241000.0,2.0,1650,7,1870
1417,1175000.0,2.5,1770,8,2410
1418,530000.0,1.0,1500,7,1500
1419,350000.0,1.5,1430,7,1490
1420,1700000.0,3.75,3190,10,2290
1421,389000.0,1.0,1280,7,1300
1422,799000.0,2.75,2390,7,1980
1423,1400000.0,2.5,4040,9,3160
1424,340895.0,1.0,920,7,1500
1425,780000.0,2.5,2730,9,2750
1426,350000.0,1.5,1320,7,1320
1427,470000.0,2.5,2620,7,2360
1428,914600.0,3.0,3180,11,3180
1429,354000.0,2.5,2900,8,2900
1430,470000.0,2.0,1900,6,2110
1431,715000.0,2.0,1760,7,1640
1432,265000.0,1.0,760,6,1640
1433,2537000.0,3.0,3710,10,3970
1434,640000.0,1.0,1530,7,1500
1435,290000.0,1.75,1990,7,1710
1436,480000.0,4.75,3830,8,2750
1437,535000.0,2.0,2040,7,2120
1438,907000.0,1.75,2170,8,1980
1439,459000.0,1.75,1620,7,1380
1440,1355000.0,2.5,3600,9,2830
1441,264950.0,1.5,1470,7,1580
1442,352950.0,1.0,1760,6,1320
1443,491500.0,2.25,2230,8,2010
1444,1229000.0,3.5,3770,10,3200
1445,369500.0,1.0,1200,7,1330
